College Name,Location,Rating,Reviews,NIRF Ranking,College URL
"Avinashilingam Institute for Home Science and Higher Education for Women, Coimbatore",N/A,4.0/5,39 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/avinashilingam-institute-for-home-science-and-higher-education-for-women-coimbatore/mca-course
"BLDE University, Bijapur",N/A,4.3/5,3 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/shri-b-m-patil-medical-college-vijayapur/ms-obstetrtics-and-gynaecology-course
"Central University of Kerala, Kasaragod",N/A,4.7/5,36 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/central-university-of-kerala-kasaragod/msc-zoology-course
"CEC Landran - Chandigarh Engineering College, Landran Campus, Mohali",N/A,4.5/5,111 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/chandigarh-engineering-college-landran-campus-mohali/mca-course
"CIT Chennai - Chennai Institute of Technology, Chennai",N/A,4.5/5,94 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/chennai-institute-of-technology-chennai/me-vlsi-design-course
"COEP Pune - COEP Technological University, Pune",N/A,4.3/5,79 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/coep-technological-university-pune/mtech-data-science-course
"CV Raman Global University, Bhubaneswar",N/A,3.7/5,117 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/cv-raman-global-university-bhubaneswar/msc-applied-mathematics-and-computing-course
"Dr DY Patil University, Navi Mumbai",N/A,4.4/5,18 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/dr-dy-patil-biotechnology-and-bioinformatics-institute-navi-mumbai/msc-food-science-and-technology-course
"Dr MGR Educational and Research Institute, Chennai",N/A,4.1/5,38 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/dr-mgr-educational-and-research-institute-chennai/mtech-biomedical-instrumentation-engineering-course
"YSP University - Dr Yashwant Singh Parmar University of Horticulture and Forestry, Nauni",N/A,4.1/5,11 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/dr-yashwant-singh-parmar-university-of-horticulture-and-forestry-nauni/msc-plant-pathology-course
"Galgotias University - Galgotias University, Greater Noida",N/A,4.2/5,714 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/galgotias-university-greater-noida/mca-online-course
"GITAM University - GITAM University, Visakhapatnam",N/A,4.0/5,185 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/gitam-university-visakhapatnam/mca-course
"GLA University, Mathura",N/A,4.3/5,429 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/gla-university-mathura/mpharma-pharmaceutics-course
"HITS Chennai - Hindustan Institute of Technology and Science, Chennai",N/A,3.6/5,61 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/hindustan-institute-of-technology-and-science-chennai/msc-food-technology-integrated-course
IISER TVM - Indian Institute of Science Education and Research Thiruvananthapuram,N/A,4.3/5,2 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/indian-institute-of-science-education-and-research-thiruvananthapuram/msc-biology-course
"Integral University, Lucknow",N/A,4.3/5,129 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/integral-university-lucknow/mpharma-pharmaceutics-course
"Kalinga University, Raipur",N/A,4.0/5,19 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/kalinga-university-raipur/mpharma-pharmacology-course
"Karunya University - Karunya Institute of Technology and Sciences, Coimbatore",N/A,3.9/5,104 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/karunya-institute-of-technology-and-sciences-coimbatore/mtech-biotechnology-course
"KPRIET Coimbatore - KPR Institute of Engineering and Technology, Coimbatore",N/A,4.6/5,39 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/kpr-institute-of-engineering-and-technology-coimbatore/me-cad-cam-course
"KVV Karad - Krishna Vishwa Vidyapeeth, Karad",N/A,4.4/5,5 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/krishna-vishwa-vidyapeeth-karad/msc-microbiology-course
"MDU Rohtak - Maharshi Dayanand University, Rohtak",N/A,4.1/5,63 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/ganga-institute-of-technology-and-management-jhajjar/mca-course
"Mangalore University - Mangalore University, Mangalore",N/A,5.0/5,1 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/st-aloysius-institute-of-management-and-information-technology-mangalore/mca-course
"Manipur University, Imphal",N/A,4.3/5,3 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/national-institute-of-electronics-and-information-technology-imphal/mca-course
MANIT Bhopal - Maulana Azad National Institute of Technology Bhopal,N/A,4.1/5,141 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/maulana-azad-national-institute-of-technology-bhopal/mca-course
"Mepco Schlenk Engineering College, Sivakasi",N/A,3.9/5,52 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/mepco-schlenk-engineering-college-sivakasi/mca-course
MNNIT Allahabad - Motilal Nehru National Institute of Technology Allahabad Prayagraj,N/A,4.5/5,297 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/motilal-nehru-national-institute-of-technology-allahabad-prayagraj/mca-course
NIT Kurukshetra - National Institute of Technology Kurukshetra,N/A,4.1/5,217 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/national-institute-of-technology-kurukshetra/mca-course
"NIMS University, Jaipur",N/A,4.6/5,40 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/national-institute-of-medical-sciences-and-research-jaipur/ms-general-surgery-course
"NIET Greater Noida - Noida Institute of Engineering and Technology, Greater Noida",N/A,4.2/5,204 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/noida-institute-of-engineering-and-technology-greater-noida/mca-course
"NEHU Shillong - North Eastern Hill University, Shillong",N/A,4.3/5,12 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/north-eastern-indira-gandhi-regional-institute-of-health-and-medical-sciences-shillong/ms-anatomy-course
"OUAT Bhubaneswar - Odisha University of Agriculture and Technology, Bhubaneswar",N/A,4.0/5,45 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/college-of-basic-science-and-humanities-orissa-university-of-agriculture-and-technology-bhubaneswar/msc-microbiology-self-finance-c
"Presidency University, Kolkata",N/A,3.9/5,19 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/presidency-university-kolkata/phd-life-sciences-course
"PSGIMSR Coimbatore - PSG Institute of Medical Sciences and Research, Peelamedu",N/A,3.7/5,2 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/psg-institute-of-medical-sciences-and-research-peelamedu/ms-obstetrics-and-gynaecology-course
"Rajalakshmi Engineering College, Chennai",N/A,4.2/5,52 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/rajalakshmi-engineering-college-chennai/mtech-biotechnology-course
"SMS Medical College Jaipur - Sawai Man Singh Medical College, Jaipur",N/A,4.0/5,6 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/sawai-man-singh-medical-college-jaipur/ms-obstetrics-and-gynaecology-course
"SKCET Coimbatore - Sri Krishna College of Engineering and Technology, Coimbatore",N/A,4.6/5,33 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/sri-krishna-college-of-engineering-and-technology-coimbatore/me-engineering-design-course
"SR University, Warangal",N/A,4.7/5,14 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/sr-university-warangal/msc-agronomy-course
"Suresh Gyan Vihar University, Jaipur",N/A,3.6/5,44 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/suresh-gyan-vihar-university-jaipur/mca-course
"Burdwan University - University of Burdwan, Bardhaman",N/A,4.6/5,17 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/university-of-burdwan-bardhaman/msc-mathematics-course
"Kalyani University - University of Kalyani, Kalyani",N/A,3.7/5,11 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/university-of-kalyani-kalyani/msc-mathematics-course
"Lucknow University - University of Lucknow, Lucknow",N/A,4.3/5,501 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/university-of-lucknow-lucknow/msc-mathematics-course
"Utkal University, Bhubaneswar",N/A,4.1/5,34 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/bjb-autonomous-college-bhubaneswar/msc-bioinformatics-integrated-self-finance-course
"Vels University Chennai - Vel's Institute of Science Technology and Advanced Studies, Chennai",N/A,3.9/5,44 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/colleges/school-of-computing-sciences-vels-institute-of-science-technology-and-advanced-studies-chennai/mca-course
"Vel Tech Chennai - Vel Tech Rangarajan Dr Sagunthala R and D Institute of Science and Technology, Chennai",N/A,4.1/5,78 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/vel-tech-rangarajan-dr-sagunthala-r-and-d-institute-of-science-and-technology-chennai/mtech-aeronautical-engineering-unmanned-aer
Visva Bharati University - Visva Bharati Santiniketan,N/A,4.1/5,17 Reviews,NIRF Ranking: 151-200,https://www.careers360.com/university/visva-bharati-santiniketan/msc-mathematics-course
"AAA College of Engineering and Technology, Sivakasi",N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/aaa-college-of-engineering-and-technology-sivakasi/phd-computer-science-and-engineering-course
"Aadishwar College of Technology, Gandhinagar",N/A,2.6/5,7 Reviews,N/A,https://www.careers360.com/colleges/aadishwar-college-of-technology-gandhinagar/mtech-electrical-engineering-course
"Aaditya Degree and PG College, Nellore",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/aaditya-degree-and-pg-college-nellore/msc-physics-course
"AAFT University of Media and Arts, Raipur",N/A,4.6/5,5 Reviews,N/A,https://www.careers360.com/university/aaft-university-of-media-and-arts-raipur/msc-fashion-design-course
"A and M Institute of Computer and Technology, Pathankot",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/a-and-m-institute-of-computer-and-technology-pathankot/mca-course
"AMIMT, Pathankot - A and M Institute of Management and Technology, Pathankot",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/a-and-m-institute-of-management-and-technology-pathankot/msc-information-technology-course
"Aarogyam Institute of Paramedical and Allied Sciences, Roorkee",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aarogyam-institute-of-paramedical-and-allied-sciences-roorkee/mpt-orthopedics-course
"AVIT Kancheepuram - Aarupadai Veedu Institute of Technology, Kancheepuram",N/A,4.1/5,5 Reviews,N/A,https://www.careers360.com/colleges/aarupadai-veedu-institute-of-technology-kancheepuram/mtech-biotechnology-course
"AVMC Puducherry - Aarupadai Veedu Medical College and Hospital, Puducherry",N/A,3.4/5,1 Reviews,N/A,https://www.careers360.com/colleges/aarupadai-veedu-medical-college-and-hospital-puducherry/ms-general-surgery-course
"Aarushi Group of Institutions, Warangal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/aarushi-group-of-institutions-warangal/mtech-embedded-systems-ii-shift-course
"Abacus Institute of Computer Application, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abacus-institute-of-computer-application-pune/mca-course
"Abanindranath Tagore School of Creative Arts and Communication Studies, Silchar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abanindranath-tagore-school-of-creative-arts-and-communication-studies-silchar/phd-mass-communication-course
"Abbnoor Institute of Information Technology, Faridkot",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abbnoor-institute-of-information-technology-faridkot/mca-course
"ABC College of Education, Patna",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abc-college-of-education-patna/mca-course
"Abdulkalam Institute of Technological Sciences, Khammam",N/A,3.4/5,1 Reviews,N/A,https://www.careers360.com/colleges/abdulkalam-institute-of-technological-sciences-khammam/mtech-computer-science-and-engineering-course
"ABES Engineering College, Ghaziabad",N/A,4.1/5,189 Reviews,N/A,https://www.careers360.com/colleges/abes-engineering-college-ghaziabad/mca-course
"ABESIT Ghaziabad - ABES Institute of Technology, Ghaziabad",N/A,3.8/5,64 Reviews,N/A,https://www.careers360.com/colleges/abes-institute-of-technology-ghaziabad/mca-course
"Abhaya Group of Institutions, Bangalore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abhaya-group-of-institutions-bangalore/msc-medical-surgical-nursing-course
"Abhilashi Group of Institutions School of Pharmacy and Engineering and Technology, Mandi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abhilashi-group-of-institutions-school-of-pharmacy-and-engineering-and-technology-mandi/mpharma-pharmacognosy-course
"Abhilashi PG Institute Sciences, Mandi",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abhilashi-pg-institute-sciences-mandi/msc-botany-course
"Abhilashi University, Mandi",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/university/abhilashi-university-mandi/msc-agriculture-economics-course
"Abhinav Education Society's Institute of Management and Research, Pune",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abhinav-education-societys-institute-of-management-and-research-pune/mca-course
"Abhinav Hi-Tech College of Engineering, Hyderabad",N/A,3.5/5,2 Reviews,N/A,https://www.careers360.com/colleges/abhinav-hi-tech-college-of-engineering-hyderabad/mtech-computer-science-and-engineering-course
"Abhyuday University, Khargone",N/A,N/A,N/A,N/A,https://www.careers360.com/university/abhyuday-university-khargone/phd-commerce-course
"ABI and ABI College Arts, Science and Technology, Thanjavur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abi-and-abi-college-arts-science-and-technology-thanjavur/msc-computer-science-course
"ABIT JRD Tata Institute of Management, Cuttack",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/abit-jrd-tata-institute-of-management-cuttack/mca-course-2
"APCOER Pune - ABMSP's Anantrao Pawar College of Engineering and Research, Pune",N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/abmsps-anantrao-pawar-college-of-engineering-and-research-pune/mca-course
"ABSS Institute of Technology, Meerut",N/A,0.5/5,1 Reviews,N/A,https://www.careers360.com/colleges/abss-institute-of-technology-meerut/mtech-computer-science-and-engineering-course
"ABA Balasore - Academy of Business Administration, Balasore",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/academy-of-business-administration-balasore/mca-course
"Academy of Computer Science and Technology, Jabalpur",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/academy-of-computer-science-and-technology-jabalpur/msc-computer-science-course
"Academy of Management and Information Technology, Khurda",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/academy-of-management-and-information-technology-khurda/msc-computer-science-course-2
"AMET University Kanathur - Academy of Maritime Education and Training, Kanathur",N/A,3.6/5,7 Reviews,N/A,https://www.careers360.com/university/academy-of-maritime-education-and-training-kanathur/me-power-systems-course
"Academy of Nursing and Health Sciences, Bhopal",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/academy-of-nursing-and-health-sciences-bhopal/msc-community-health-nursing-course
AcSIR Chennai - Academy of Scientific and Innovative Research Chennai,N/A,4.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/academy-of-scientific-and-innovative-research-chennai/msc-and-phd-clinical-research-integrated-course
